ID,NEO_SampleNo,NEO_Date,NEO.CR,Behav_Date,DateDiff,Month,Rank,RelRank,TotalObservedTime,Total.GR,Total.GR.Rec,Total.GR.Given,FreqTotalGR,FreqGRRec,FreqGRGiven,ProxAll,Scansperday,FreqAllProx,TotalGRAF,TotalGrAM,TotalGrJuv,FreqGRAF,FreqTotalGrAM,FreqTotalGrJuv,GrRecAF,FreqGrRecAF,GrRecAM,FreqGrRecAM,GrRecJuv,FreqGrRecJuv,TimeSpentCop,TimeSpentConsort,FreqTimeSpentCop,FreqTimeSpentConsort
6I2,166,3/3/15,127.555626,2/18/15,13,2,33,0.634615385,0:30:42,0:04:49,0:03:18,0:01:31,0.156895,0.107492,0.049403,6,7,0.857142857,0:00:00,0:04:29,0:00:00,0,0.146037,0,0:00:00,0,0:02:58,0.096634,0:00:20,0.010857763,0:00:00,0:00:00,0,0
6I2,202,3/12/15,106.136459,2/25/15,15,2,33,0.634615385,0:30:59,0:00:13,0:00:00,0:00:13,0.006993,0,0.006993,6,7,0.857142857,0:00:00,0:00:13,0:00:00,0,0.006993,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6I2,227,3/19/15,305.424734,3/4/15,15,3,33,0.634615385,0:22:45,0:06:42,0:00:11,0:06:31,0.294505,0.008059,0.286447,6,5,1.2,0:00:00,0:06:34,0:00:00,0,0.288645,0,0:00:00,0,0:00:03,0.002198,0:00:08,0.005860806,0:00:00,0:00:00,0,0
6I2,264,3/28/15,286.48947,3/13/15,15,3,33,0.634615385,0:30:06,0:07:40,0:00:00,0:07:40,0.254707,0,0.254707,36,7,5.142857143,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
6I2,282,4/2/15,169.398473,3/18/15,15,3,33,0.634615385,0:30:36,0:10:56,0:05:57,0:04:59,0.357298,0.194444,0.162854,22,7,3.142857143,0:00:00,0:02:07,0:00:00,0,0.069172,0,0:00:00,0,0:00:00,0,0:05:57,0.194444444,0:00:00,0:00:00,0,0
6I2,325,4/13/15,220.54564,3/28/15,16,3,33,0.634615385,0:31:00,0:05:26,0:03:31,0:01:55,0.175269,0.113441,0.061828,75,7,10.71428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:03:31,0.11344086,0:00:00,0:00:00,0,0
6I2,353,4/16/15,138.94177,3/31/15,16,3,33,0.634615385,0:30:06,0:02:40,0:02:40,0:00:00,0.088594,0.088594,0,25,8,3.125,0:02:40,0:00:00,0:00:00,0.088594,0,0,0:02:40,0.088594,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8B5,112,2/19/15,139.674327,2/5/15,14,2,22,0.423076923,0:29:56,0:00:00,0:00:00,0:00:00,0,0,0,14,5,2.8,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:06,0:00:00,0.003340757,0
8B5,125,2/23/15,192.901346,2/9/15,14,2,22,0.423076923,0:30:39,0:03:54,0:03:54,0:00:00,0.127243,0.127243,0,4,7,0.571428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:03:54,0.127243067,0:00:00,0:00:00,0,0
8B5,173,3/4/15,204.953891,2/17/15,15,2,22,0.423076923,0:30:14,0:00:00,0:00:00,0:00:00,0,0,0,7,7,1,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:11,0:00:00,0.006063947,0
8B5,181,3/5/15,171.520659,2/19/15,14,2,22,0.423076923,0:58:04,0:02:00,0:02:00,0:00:00,0.034443,0.034443,0,15,13,1.153846154,0:02:00,0:00:00,0:00:00,0.034443,0,0,0:02:00,0.034443,0:00:00,0,0:00:00,0,0:00:03,0:00:00,0.000861079,0
8B5,190,3/9/15,495.985552,2/23/15,14,2,22,0.423076923,0:33:14,0:20:54,0:20:54,0:00:00,0.628887,0.628887,0,14,7,2,0:20:54,0:00:00,0:00:00,0.628887,0,0,0:20:54,0.628887,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8B5,219,3/18/15,186.015463,3/3/15,15,3,22,0.423076923,0:30:25,0:02:19,0:00:00,0:02:19,0.076164,0,0.076164,8,7,1.142857143,0:02:19,0:00:00,0:00:00,0.076164,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:11,0:14:23,0.006027397,0.472876712
8B5,230,3/19/15,392.038,3/5/15,14,3,22,0.423076923,1:02:07,0:14:38,0:12:51,0:01:47,0.235578,0.206869,0.028709,31,12,2.583333333,0:14:38,0:00:00,0:00:00,0.235578,0,0,0:12:51,0.206869,0:00:00,0,0:00:00,0,0:00:24,0:29:57,0.006439496,0.482157231
8B5,251,3/24/15,385.650253,3/9/15,15,3,22,0.423076923,0:30:11,0:08:50,0:08:50,0:00:00,0.292656,0.292656,0,9,6,1.5,0:08:50,0:00:00,0:00:00,0.292656,0,0,0:08:50,0.292656,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8B5,284,4/2/15,262.476327,3/18/15,15,3,22,0.423076923,0:31:03,0:02:41,0:02:06,0:00:35,0.08642,0.067633,0.018787,49,7,7,0:02:41,0:00:00,0:00:00,0.08642,0,0,0:02:06,0.067633,0:00:00,0,0:00:00,0,0:00:10,0:00:00,0.005367687,0
8B5,298,4/6/15,366.492933,3/23/15,14,3,22,0.423076923,0:30:38,0:00:00,0:00:00,0:00:00,0,0,0,30,7,4.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8B5,339,4/15/15,438.612248,3/30/15,16,3,22,0.423076923,0:30:11,0:03:21,0:03:21,0:00:00,0.110988,0.110988,0,42,7,6,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:03:21,0.110988404,0:00:00,0:00:00,0,0
8B5,362,4/20/15,285.91344,4/6/15,14,4,22,0.423076923,1:00:38,0:09:24,0:09:24,0:00:00,0.15503,0.15503,0,25,14,1.785714286,0:04:18,0:00:00,0:00:00,0.070918,0,0,0:04:18,0.070918,0:00:00,0,0:05:06,0.08411215,0:00:00,0:00:00,0,0
8D6,66,2/4/15,325.704565,1/20/15,15,1,24,0.461538462,0:45:16,0:00:00,0:00:00,0:00:00,0,0,0,3,10,0.3,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8D6,85,2/10/15,344.315829,1/26/15,15,1,24,0.461538462,0:30:20,0:00:00,0:00:00,0:00:00,0,0,0,12,7,1.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8D6,113,2/19/15,445.865723,2/5/15,14,2,24,0.461538462,1:00:04,0:00:00,0:00:00,0:00:00,0,0,0,18,14,1.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8D6,149,2/26/15,280.698475,2/10/15,16,2,24,0.461538462,0:47:04,0:00:00,0:00:00,0:00:00,0,0,0,37,10,3.7,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8D6,193,3/10/15,377.544218,2/25/15,13,2,24,0.461538462,0:30:16,0:00:00,0:00:00,0:00:00,0,0,0,0,7,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8D6,248,3/24/15,666.766029,3/9/15,15,3,24,0.461538462,1:00:37,0:00:00,0:00:00,0:00:00,0,0,0,50,14,3.571428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8D6,253,3/25/15,949.303641,3/10/15,15,3,24,0.461538462,0:30:18,0:06:24,0:06:24,0:00:00,0.211221,0.211221,0,11,7,1.571428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:06:24,0.211221122,0:00:00,0:00:00,0,0
8D6,258,3/26/15,605.51936,3/12/15,14,3,24,0.461538462,0:30:16,0:00:00,0:00:00,0:00:00,0,0,0,41,6,6.833333333,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8D6,278,4/1/15,419.730578,3/17/15,15,3,24,0.461538462,0:30:29,0:00:00,0:00:00,0:00:00,0,0,0,32,7,4.571428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8D6,286,4/2/15,377.203549,3/19/15,14,3,24,0.461538462,0:30:23,0:00:00,0:00:00,0:00:00,0,0,0,120,7,17.14285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8D6,317,4/9/15,248.422226,3/25/15,15,3,24,0.461538462,0:30:01,0:05:52,0:05:52,0:00:00,0.195447,0.195447,0,14,7,2,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:05:52,0.195446974,0:00:04,0:00:00,0.002220988,0
8D6,329,4/14/15,807.77552,3/31/15,14,3,24,0.461538462,0:30:05,0:11:58,0:11:58,0:00:00,0.397784,0.397784,0,14,7,2,0:00:00,0:00:00,0:10:59,0,0,0.365096953,0:00:00,0,0:00:00,0,0:11:58,0.397783934,0:00:00,0:00:00,0,0
8D6,377,4/21/15,523.061273,4/6/15,15,4,24,0.461538462,0:30:24,0:00:00,0:00:00,0:00:00,0,0,0,11,7,1.571428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
8D6,383,4/22/15,707.54208,4/7/15,15,4,24,0.461538462,1:00:34,0:00:11,0:00:11,0:00:00,0.003027,0.003027,0,25,14,1.785714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:11,0.003026968,0:00:00,0:00:00,0,0
9F9,204,3/13/15,278.999747,2/26/15,15,2,21,0.403846154,0:30:39,0:02:46,0:01:59,0:00:47,0.090266,0.064709,0.025557,18,7,2.571428571,0:02:46,0:00:00,0:00:00,0.090266,0,0,0:01:59,0.064709,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
9F9,215,3/17/15,268.3076,3/2/15,15,3,21,0.403846154,0:32:17,0:09:40,0:09:15,0:00:25,0.299432,0.286526,0.012907,28,7,4,0:09:40,0:00:00,0:00:00,0.299432,0,0,0:09:15,0.286526,0:00:00,0,0:00:00,0,0:00:54,0:29:34,0.027878162,0.915849251
9F9,238,3/23/15,177.147927,3/9/15,14,3,21,0.403846154,0:30:17,0:00:00,0:00:00,0:00:00,0,0,0,11,7,1.571428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
9F9,277,4/1/15,629.665404,3/17/15,15,3,21,0.403846154,1:06:27,0:11:08,0:00:26,0:10:42,0.167545,0.006521,0.161023,45,14,3.214285714,0:11:08,0:00:00,0:00:00,0.167545,0,0,0:00:26,0.006521,0:00:00,0,0:00:00,0,0:00:03,0:00:00,0.000752445,0
9F9,292,4/6/15,483.381818,3/23/15,14,3,21,0.403846154,0:30:28,0:00:00,0:00:00,0:00:00,0,0,0,47,7,6.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:03,0:00:00,0.001641138,0
9F9,358,4/17/15,174.127493,4/2/15,15,4,21,0.403846154,0:30:09,0:00:00,0:00:00,0:00:00,0,0,0,1,7,0.142857143,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
9F9,375,4/21/15,301.20672,4/6/15,15,4,21,0.403846154,0:30:04,0:00:00,0:00:00,0:00:00,0,0,0,17,7,2.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
9F9,385,4/22/15,249.538338,4/7/15,15,4,21,0.403846154,0:30:26,0:00:00,0:00:00,0:00:00,0,0,0,43,6,7.166666667,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0,0:00:00,0,0:00:00,0,0:00:00,0:00:00,0,0
